date,time,open,high,low,close,volume
2021-06-28,04:00:00,14375.75,14377.5,14354.5,14373.25,5651
2021-06-28,05:00:00,14373,14379,14366.5,14373.75,3169
2021-06-28,06:00:00,14373.75,14374.75,14357.25,14371.75,3738
2021-06-28,07:00:00,14371.5,14389,14366.5,14383,7188
2021-06-28,08:00:00,14383.5,14393,14375,14392,6275
2021-06-28,09:00:00,14392,14458.5,14386.75,14451,67718
2021-06-28,10:00:00,14451.75,14488,14451,14460,64797
2021-06-28,11:00:00,14460.25,14482,14455,14473.25,32513
2021-06-28,12:00:00,14473,14495,14469,14473.75,29923
2021-06-28,13:00:00,14473.75,14476.75,14457.75,14463.5,24994
2021-06-28,14:00:00,14463.25,14505.75,14459.5,14503.75,28062
2021-06-28,15:00:00,14504,14519.75,14489,14511.25,55289
2021-06-28,16:00:00,14511,14512,14496.5,14502.75,11543
2021-06-28,18:00:00,14504.5,14504.5,14491.25,14492.75,2020
2021-06-28,19:00:00,14493,14496.5,14487.25,14491.5,1906
2021-06-28,20:00:00,14491.75,14492.5,14480.75,14483.25,3354
2021-06-28,21:00:00,14483,14486,14471,14480.75,3667
2021-06-28,22:00:00,14480.25,14487.25,14476.5,14485.75,1992
2021-06-28,23:00:00,14486,14486.25,14476.75,14480.5,1815
2021-06-29,00:00:00,14481,14486.25,14479.5,14486,1531
2021-06-29,01:00:00,14486.25,14490.75,14477.25,14488.25,2224
2021-06-29,02:00:00,14488,14488.5,14471.75,14477.5,3207
2021-06-29,03:00:00,14477.75,14500.5,14475.75,14486.25,6763
2021-06-29,04:00:00,14486.25,14486.25,14468.75,14484.25,5918
2021-06-29,05:00:00,14484.5,14502.5,14483.5,14501,4544
2021-06-29,06:00:00,14500.75,14513.5,14491.5,14513.25,4170
2021-06-29,07:00:00,14512.75,14513,14482,14490.25,6629
2021-06-29,08:00:00,14490,14498,14476.5,14486.25,10005
2021-06-29,09:00:00,14487,14529.5,14470.5,14513.75,64467
2021-06-29,10:00:00,14514,14532.5,14477.25,14513.5,60376
2021-06-29,11:00:00,14513.25,14524.5,14492.75,14524,37562
2021-06-29,12:00:00,14524,14554.5,14514.75,14550.5,31466
2021-06-29,13:00:00,14550.5,14554.5,14537.5,14551.75,20938
2021-06-29,14:00:00,14551.25,14562.5,14530.25,14547.5,29344
2021-06-29,15:00:00,14547.5,14566.75,14540.5,14564,39449
2021-06-29,16:00:00,14563.75,14584.75,14563.75,14582.75,11951
2021-06-29,18:00:00,14584.75,14588.75,14575,14579,2212
2021-06-29,19:00:00,14579,14590.25,14578.25,14587.5,1780
2021-06-29,20:00:00,14587.75,14598.5,14583.75,14585.25,3245
2021-06-29,21:00:00,14585.25,14591,14579,14579.25,2196
2021-06-29,22:00:00,14579.25,14585.75,14574,14577.75,2271
2021-06-29,23:00:00,14577.75,14581.5,14572.75,14580.75,1708
2021-06-30,00:00:00,14580.5,14585.5,14576,14582.75,1201
2021-06-30,01:00:00,14583,14584,14569.75,14571.5,2030
2021-06-30,02:00:00,14571,14579.5,14566.5,14574.5,3212
2021-06-30,03:00:00,14573.75,14590.75,14573,14582.75,4979
2021-06-30,04:00:00,14582.75,14583.75,14552,14553,9559
2021-06-30,05:00:00,14553,14553.5,14527,14540.25,9355
2021-06-30,06:00:00,14540.5,14554,14539.25,14542.25,5404
2021-06-30,07:00:00,14542.5,14575.5,14542.5,14561,7504
2021-06-30,08:00:00,14560.75,14571,14546,14556,9533
2021-06-30,09:00:00,14556,14572.5,14519.75,14535.25,69374
2021-06-30,10:00:00,14535.25,14571.5,14528.25,14569.25,61815
2021-06-30,11:00:00,14569.25,14576.75,14537.75,14555.75,37967
2021-06-30,12:00:00,14556.25,14560,14518.25,14539.5,30248
2021-06-30,13:00:00,14539.5,14555.75,14538,14548.75,20801
2021-06-30,14:00:00,14548.5,14551.75,14528.75,14543.75,25703
2021-06-30,15:00:00,14544,14570,14536,14543.5,55357
2021-06-30,16:00:00,14543.5,14561,14541.5,14555.5,10984
2021-06-30,18:00:00,14558.5,14562.75,14554.25,14560,1827
2021-06-30,19:00:00,14559.75,14561.25,14553.25,14560.5,1100
2021-06-30,20:00:00,14560.5,14572.5,14554,14571.25,2922
2021-06-30,21:00:00,14571,14576.25,14564,14572,2603
2021-06-30,22:00:00,14571.25,14572,14565,14565.75,1469
2021-06-30,23:00:00,14566,14566,14555.5,14558.75,2149
2021-07-01,00:00:00,14559,14561.5,14543.5,14549,2174
2021-07-01,01:00:00,14549,14559.5,14548.75,14556.75,1783
2021-07-01,02:00:00,14557.75,14560.5,14545,14551.5,2864
2021-07-01,03:00:00,14551.75,14606.25,14544,14590,11115
2021-07-01,04:00:00,14590.25,14591.25,14564.75,14567.5,6220
2021-07-01,05:00:00,14568,14568,14530.5,14545.25,8809
2021-07-01,06:00:00,14544.5,14544.5,14498.25,14508.5,10423
2021-07-01,07:00:00,14509,14548.75,14506.75,14544.5,10310
2021-07-01,08:00:00,14544.5,14555.75,14528.5,14531,10415
2021-07-01,09:00:00,14531.25,14570,14515.25,14545.25,66489
2021-07-01,10:00:00,14542.5,14555.25,14508,14534.25,68919
2021-07-01,11:00:00,14534.25,14540.5,14471,14517,63872
2021-07-01,12:00:00,14517.25,14524,14488,14495.75,34876
2021-07-01,13:00:00,14495.5,14532.5,14488.75,14514.25,32860
2021-07-01,14:00:00,14514.5,14548.5,14510.75,14542.5,34009
2021-07-01,15:00:00,14542.75,14553.25,14528,14547.75,46559
2021-07-01,16:00:00,14548,14550,14533.5,14540,7673
2021-07-01,18:00:00,14543.75,14543.75,14532,14537.75,1463
2021-07-01,19:00:00,14537,14541,14532,14533,998
2021-07-01,20:00:00,14533,14547,14532,14541.25,2102
2021-07-01,21:00:00,14541.25,14546.5,14523.25,14526.25,3258
2021-07-01,22:00:00,14526,14533.25,14519.25,14521.25,2346
2021-07-01,23:00:00,14521,14526,14518.75,14524.25,1816
2021-07-02,00:00:00,14524,14529,14523.5,14525.25,1304
2021-07-02,01:00:00,14525.25,14528.25,14515.25,14516.75,1869
2021-07-02,02:00:00,14516.75,14530.5,14513.25,14528.25,2987
2021-07-02,03:00:00,14528.25,14590.25,14527.5,14573.25,12581
2021-07-02,04:00:00,14574,14579,14555.5,14563,5603
2021-07-02,05:00:00,14561.75,14578.5,14559.75,14568.5,4322
2021-07-02,06:00:00,14569.25,14581.75,14566.25,14574.5,4571
2021-07-02,07:00:00,14574.25,14601.75,14574.25,14596.5,8350
2021-07-02,08:00:00,14596.5,14638,14581.25,14623.25,30341
2021-07-02,09:00:00,14623.25,14665.25,14619.25,14653,69949
2021-07-02,10:00:00,14653.25,14659.5,14625.5,14631.25,54232
2021-07-02,11:00:00,14631,14677,14628.75,14668,40581
2021-07-02,12:00:00,14668.25,14689.25,14655.75,14688.5,29336
2021-07-02,13:00:00,14688.75,14694,14675,14690.5,25964
2021-07-02,14:00:00,14690.5,14698,14682.75,14690.25,21205
2021-07-02,15:00:00,14690,14729,14686.25,14714.75,48028
2021-07-02,16:00:00,14714.5,14715,14698.25,14701,11065
2021-07-04,18:00:00,14704.25,14721.75,14701,14715,2508
2021-07-04,19:00:00,14714.75,14721.5,14711,14714.75,1232
2021-07-04,20:00:00,14715,14718.75,14705,14711.5,2462
2021-07-04,21:00:00,14711.75,14714.25,14706.25,14708.25,1957
2021-07-04,22:00:00,14708,14711.5,14704,14707.25,1570
2021-07-04,23:00:00,14707.25,14709.75,14696.25,14702.5,2377
2021-07-05,00:00:00,14703,14708.25,14701,14703.75,942
2021-07-05,01:00:00,14703.5,14704.25,14691,14697.25,1977
2021-07-05,02:00:00,14696.5,14696.75,14689,14694,1942
2021-07-05,03:00:00,14693.5,14697.75,14674.5,14685.5,4378
2021-07-05,04:00:00,14684.75,14697,14683,14689,4088
2021-07-05,05:00:00,14688.75,14704.5,14686,14698.25,2601
2021-07-05,06:00:00,14698.25,14704.75,14694.25,14702.75,1874
2021-07-05,07:00:00,14702.5,14710.5,14696.25,14699,2446
2021-07-05,08:00:00,14699.75,14709,14696.5,14706.75,1980
2021-07-05,09:00:00,14707,14714,14692.5,14695.5,5536
2021-07-05,10:00:00,14695.25,14702.5,14693,14701,4246
2021-07-05,11:00:00,14700.75,14701.75,14692.5,14694,3244
2021-07-05,12:00:00,14694.25,14697,14689.25,14693.25,1817
2021-07-05,18:00:00,14694.75,14714,14693.25,14707.75,2072
2021-07-05,19:00:00,14707.25,14717.5,14706.5,14714.25,1704
2021-07-05,20:00:00,14714.5,14724,14710.5,14715.75,3074
2021-07-05,21:00:00,14715.5,14716.75,14690.5,14693.25,3695
2021-07-05,22:00:00,14692.75,14700.75,14682.75,14683.75,3405
2021-07-05,23:00:00,14684.25,14687.75,14681,14685.25,2129
2021-07-06,00:00:00,14685.25,14694.25,14684.25,14686.5,1589
2021-07-06,01:00:00,14687,14694,14681,14686.5,2430
2021-07-06,02:00:00,14686.25,14705,14682.5,14700.5,4710
2021-07-06,03:00:00,14700.5,14700.75,14671,14698.5,10657
2021-07-06,04:00:00,14698.25,14709,14690.75,14699.75,5143
2021-07-06,05:00:00,14699.5,14712,14695.75,14710.25,4198
2021-07-06,06:00:00,14710.25,14733.25,14704.75,14717.5,8232
2021-07-06,07:00:00,14717,14743.75,14716.5,14733.25,8107
2021-07-06,08:00:00,14732.75,14747.25,14728.75,14737.75,8108
2021-07-06,09:00:00,14737.75,14773.75,14732,14753.5,64701
2021-07-06,10:00:00,14753.25,14790,14714.75,14731,95981
2021-07-06,11:00:00,14731.75,14755.75,14701.75,14720.75,66548
2021-07-06,12:00:00,14720.5,14720.5,14625.25,14701.25,72822
2021-07-06,13:00:00,14700.75,14741,14695.25,14734.75,37711
2021-07-06,14:00:00,14734.5,14756,14727.5,14746,33462
2021-07-06,15:00:00,14746.25,14784,14742.25,14776.5,48212
2021-07-06,16:00:00,14776.5,14778.25,14759,14763.75,9701
2021-07-06,18:00:00,14764.5,14772.75,14760.5,14765.75,2374
2021-07-06,19:00:00,14765.75,14768.5,14757,14764.75,1837
2021-07-06,20:00:00,14764.5,14771.5,14754,14767.75,3267
2021-07-06,21:00:00,14767.75,14787,14763.25,14781.25,3449
2021-07-06,22:00:00,14780.5,14788.5,14777.25,14786.5,2166
2021-07-06,23:00:00,14786.5,14797.75,14784.25,14788.75,3134
2021-07-07,00:00:00,14789,14792.5,14784.25,14788.25,1789
2021-07-07,01:00:00,14787.75,14789.5,14776.5,14782.75,3061
2021-07-07,02:00:00,14783.75,14787.75,14772,14782,2895
2021-07-07,03:00:00,14782,14842.25,14781.25,14840.5,14165
2021-07-07,04:00:00,14840.25,14859.5,14823.25,14833.75,11843
2021-07-07,05:00:00,14833.5,14849,14829,14837.75,5216
2021-07-07,06:00:00,14837.5,14856.25,14828.75,14846,5777
2021-07-07,07:00:00,14845.5,14867.25,14843.75,14858.5,7824
2021-07-07,08:00:00,14858.75,14872,14849.5,14862.25,10427
2021-07-07,09:00:00,14862,14883.75,14817.5,14835.75,74618
2021-07-07,10:00:00,14836,14846.25,14726.25,14775.75,100937
2021-07-07,11:00:00,14775.75,14829,14738.25,14813.25,66880
2021-07-07,12:00:00,14813.5,14827.25,14784.75,14799.75,32141
2021-07-07,13:00:00,14799.75,14805,14770.75,14792.75,26439
2021-07-07,14:00:00,14793.75,14827.75,14783.75,14815,43148
2021-07-07,15:00:00,14815,14822.25,14791.5,14802.25,37563
2021-07-07,16:00:00,14802.25,14811.75,14794,14810.25,6818
2021-07-07,18:00:00,14812,14813.5,14804.25,14811.5,1510
2021-07-07,19:00:00,14811.5,14814.75,14806,14810.5,1327
2021-07-07,20:00:00,14811,14822,14802.5,14807.25,2976
2021-07-07,21:00:00,14807.5,14812.25,14787.5,14789.25,3957
2021-07-07,22:00:00,14789.5,14793.5,14772.25,14785,4143
2021-07-07,23:00:00,14785,14789,14779.5,14786.5,2741
2021-07-08,00:00:00,14786,14788.5,14775.75,14783.75,2259
2021-07-08,01:00:00,14783,14791.25,14774.5,14781,3086
2021-07-08,02:00:00,14781,14794.25,14759.75,14762,8089
2021-07-08,03:00:00,14762.75,14769,14663.5,14696.25,26062
2021-07-08,04:00:00,14696,14698,14635.75,14656.25,22151
2021-07-08,05:00:00,14656.5,14661,14609,14623,15688
2021-07-08,06:00:00,14622.25,14635.25,14569.5,14633,20882
2021-07-08,07:00:00,14632.5,14640.25,14582,14586.25,14277
2021-07-08,08:00:00,14585.5,14613.25,14544,14596.75,25610
2021-07-08,09:00:00,14596,14641.5,14540.5,14638.5,107113
2021-07-08,10:00:00,14637.75,14657.5,14577.5,14580.25,105406
2021-07-08,11:00:00,14580.25,14686.75,14566,14679.75,72133
2021-07-08,12:00:00,14680.25,14723.25,14662.25,14709.75,42167
2021-07-08,13:00:00,14709.75,14755,14699.25,14734.25,39310
2021-07-08,14:00:00,14734.25,14738.25,14686.25,14708.75,36967
2021-07-08,15:00:00,14709,14724.5,14659.5,14722.75,57646
2021-07-08,16:00:00,14723.25,14726.25,14697,14713,11677
2021-07-08,18:00:00,14710.25,14715.5,14691.25,14697.25,2718
2021-07-08,19:00:00,14698,14708.5,14688.25,14692,2212
2021-07-08,20:00:00,14691.5,14716.5,14666,14666.25,6474
2021-07-08,21:00:00,14667.75,14683.75,14649.75,14655,5969
2021-07-08,22:00:00,14655.25,14679.5,14640.75,14675.25,5205
2021-07-08,23:00:00,14675.25,14694.25,14671.5,14675,4104
2021-07-09,00:00:00,14675.5,14686.25,14662.25,14681.25,3269
2021-07-09,01:00:00,14680.25,14708.75,14679.75,14697,5016
2021-07-09,02:00:00,14697.25,14711.75,14689.5,14693.25,4830
2021-07-09,03:00:00,14694,14742.75,14687.5,14713.5,10189
2021-07-09,04:00:00,14713.5,14741.25,14713.25,14724.25,7060
2021-07-09,05:00:00,14724,14738.25,14693,14698.75,8329
2021-07-09,06:00:00,14698.75,14700.25,14667.75,14691.5,9774
2021-07-09,07:00:00,14691.5,14728.25,14691.5,14726.5,9406
2021-07-09,08:00:00,14726.25,14739,14696.25,14705,11227
2021-07-09,09:00:00,14704.25,14725,14668,14711.75,73346
2021-07-09,10:00:00,14712.25,14775.25,14700.75,14773.5,71046
2021-07-09,11:00:00,14773.75,14810.75,14769.75,14797.75,48344
2021-07-09,12:00:00,14797.75,14832,14797.5,14818.75,32789
2021-07-09,13:00:00,14818.5,14819.5,14797.75,14809.75,26381
2021-07-09,14:00:00,14809.5,14823.75,14796.75,14820.75,21269
2021-07-09,15:00:00,14821,14828,14801.75,14810.25,39490
2021-07-09,16:00:00,14810,14814.25,14802.75,14814.25,9996
2021-07-11,18:00:00,14824,14843,14824,14831.5,3030
2021-07-11,19:00:00,14832.25,14835.25,14822.25,14829.5,1936
2021-07-11,20:00:00,14828.75,14831.5,14813.25,14825.5,3583
2021-07-11,21:00:00,14826,14828.75,14799.25,14801.5,3635
2021-07-11,22:00:00,14802.25,14811,14800.5,14804.75,2528
2021-07-11,23:00:00,14804.75,14807.75,14793.5,14799,2048
2021-07-12,00:00:00,14798,14807.5,14796,14806.25,1609
2021-07-12,01:00:00,14806.5,14807.5,14794.5,14802.75,1677
2021-07-12,02:00:00,14803.25,14823.75,14801,14819.75,4103
2021-07-12,03:00:00,14819.5,14833,14785,14789.75,9124
2021-07-12,04:00:00,14790.25,14852.5,14789,14843.25,8628
2021-07-12,05:00:00,14843,14851.75,14832.25,14836.75,5635
2021-07-12,06:00:00,14836.75,14846.5,14812.75,14834.5,6622
2021-07-12,07:00:00,14834.75,14852,14834.5,14844.75,5546
2021-07-12,08:00:00,14845,14878.5,14843,14877,10746
2021-07-12,09:00:00,14877,14888.5,14815,14828.75,77013
2021-07-12,10:00:00,14829,14852.25,14802.25,14842.75,68280
2021-07-12,11:00:00,14842.75,14857.5,14823.5,14840.75,35471
2021-07-12,12:00:00,14841.25,14848.75,14830.75,14839,19836
2021-07-12,13:00:00,14839.25,14841.25,14822.25,14837,17158
2021-07-12,14:00:00,14836.25,14862,14834.5,14851.5,20426
2021-07-12,15:00:00,14851.25,14872.5,14847,14868.5,40373
2021-07-12,16:00:00,14868.25,14883,14868,14876,8781
2021-07-12,18:00:00,14880,14880,14868,14869,1610
2021-07-12,19:00:00,14869.5,14882.5,14868,14880,1725
2021-07-12,20:00:00,14879.75,14885,14876.25,14877.5,2646
2021-07-12,21:00:00,14877.25,14883.5,14869,14883,3425
2021-07-12,22:00:00,14883.25,14884,14876.5,14877.75,1570
2021-07-12,23:00:00,14878,14882.5,14876.5,14881.25,1079
2021-07-13,00:00:00,14881.5,14883,14877.25,14878,1036
2021-07-13,01:00:00,14877.75,14879.75,14872,14873.75,2081
2021-07-13,02:00:00,14873.75,14876.75,14857.25,14864.5,3623
2021-07-13,03:00:00,14864.5,14869.25,14850.25,14865,5171
2021-07-13,04:00:00,14865,14906.25,14863.5,14900.25,10060
2021-07-13,05:00:00,14900.25,14925.5,14897.5,14921.75,7646
2021-07-13,06:00:00,14922,14927.5,14915.5,14922.25,4899
2021-07-13,07:00:00,14922,14925.75,14910.75,14913,4995
2021-07-13,08:00:00,14913.25,14917.75,14800,14801,37052
2021-07-13,09:00:00,14802,14919.5,14794.5,14914,79999
2021-07-13,10:00:00,14914,14973,14914,14950,67901
2021-07-13,11:00:00,14950.5,14994.75,14949.25,14989.25,36773
2021-07-13,12:00:00,14989,14990.5,14972.25,14978.5,20750
2021-07-13,13:00:00,14978.5,14979.75,14856.75,14886.5,79293
2021-07-13,14:00:00,14885.75,14909.25,14833.5,14903.75,61828
2021-07-13,15:00:00,14904,14904.25,14848.5,14865.25,58418
2021-07-13,16:00:00,14865,14874.5,14854,14865,8969
2021-07-13,18:00:00,14869.75,14877.5,14860.5,14870.25,2016
2021-07-13,19:00:00,14870,14874.5,14842,14844.5,2687
2021-07-13,20:00:00,14843.75,14867,14843.75,14864.5,3635
2021-07-13,21:00:00,14865,14887.25,14860.25,14881,4286
2021-07-13,22:00:00,14880.25,14882.75,14867.75,14874.25,2999
2021-07-13,23:00:00,14873.75,14879,14870.5,14874.75,1501
2021-07-14,00:00:00,14874.5,14879,14856.5,14859,2815
2021-07-14,01:00:00,14859,14868.5,14852.75,14852.75,2727
2021-07-14,02:00:00,14852.5,14883.5,14841.25,14862,7586
2021-07-14,03:00:00,14862.75,14895,14857.75,14869.75,8561
2021-07-14,04:00:00,14870,14891.75,14855.75,14884.75,7320
2021-07-14,05:00:00,14885.25,14931.5,14885,14916.25,8680
2021-07-14,06:00:00,14916,14921.25,14907.25,14914.5,4099
2021-07-14,07:00:00,14913.75,14939.5,14903,14933.75,7373
2021-07-14,08:00:00,14934,14975,14922.75,14966.25,17034
2021-07-14,09:00:00,14966.25,14991.5,14935,14944.75,72204
2021-07-14,10:00:00,14945.25,14996,14937.25,14982.25,78973
2021-07-14,11:00:00,14982.5,14987.75,14862,14864.75,75035
2021-07-14,12:00:00,14864.5,14947,14862.5,14932.5,49862
2021-07-14,13:00:00,14933,14939.5,14893.25,14910,35993
2021-07-14,14:00:00,14909.5,14942.25,14905,14931.5,27811
2021-07-14,15:00:00,14931.5,14947.75,14881.5,14894.5,62483
2021-07-14,16:00:00,14894.25,14908.75,14893.25,14896.75,9962
2021-07-14,18:00:00,14895,14903.75,14892.25,14900,1873
2021-07-14,19:00:00,14900,14905.5,14896.25,14904.75,1351
2021-07-14,20:00:00,14903.5,14904.75,14874.75,14880.75,3684
2021-07-14,21:00:00,14881,14896,14875.5,14891.5,3916
2021-07-14,22:00:00,14891.25,14904.75,14885,14901.5,2783
2021-07-14,23:00:00,14901.25,14917.5,14900.25,14912.5,2738
2021-07-15,00:00:00,14912.5,14924.25,14911.5,14917,2398
2021-07-15,01:00:00,14917,14925.75,14908.25,14912.25,3331
2021-07-15,02:00:00,14912.75,14928.25,14911,14922,3468
2021-07-15,03:00:00,14921.25,14933.5,14897.25,14923.5,10429
2021-07-15,04:00:00,14924,14962,14917.5,14960,9091
2021-07-15,05:00:00,14960,14962.75,14940.75,14948.75,5295
2021-07-15,06:00:00,14948.25,14949.25,14898.5,14910.25,12416
2021-07-15,07:00:00,14910.25,14916,14864,14891,17714
2021-07-15,08:00:00,14891.5,14907.75,14875.25,14889.25,14468
2021-07-15,09:00:00,14889.5,14905.25,14795.75,14893,92062
2021-07-15,10:00:00,14892.5,14895.75,14755,14779.75,112065
2021-07-15,11:00:00,14779.5,14830,14753,14775.75,63212
2021-07-15,12:00:00,14775.75,14798.75,14732.75,14783,61825
2021-07-15,13:00:00,14782.5,14786.75,14708.25,14710.75,64039
2021-07-15,14:00:00,14710.5,14781.5,14709.25,14777.5,51942
2021-07-15,15:00:00,14777.75,14801.5,14754,14790.5,71488
2021-07-15,16:00:00,14790.75,14794.5,14764.25,14776.5,10249
2021-07-15,18:00:00,14778.5,14780,14766.75,14775,1988
2021-07-15,19:00:00,14775.25,14779.25,14753,14756.25,2373
2021-07-15,20:00:00,14757,14771,14741.75,14745.25,5335
2021-07-15,21:00:00,14744.75,14759.75,14737,14742.5,4203
2021-07-15,22:00:00,14743.5,14752.75,14736,14752.25,2441
2021-07-15,23:00:00,14752.5,14783.75,14752.5,14775.5,3324
2021-07-16,00:00:00,14775.25,14782.25,14769.25,14780,2137
2021-07-16,01:00:00,14780,14794.75,14778,14779.25,3073
2021-07-16,02:00:00,14778,14790.25,14760,14782.5,4506
2021-07-16,03:00:00,14782.75,14814.5,14767.5,14807.5,7481
2021-07-16,04:00:00,14807,14807.5,14776.25,14798.25,6907
2021-07-16,05:00:00,14797.75,14812,14789,14810.25,5476
2021-07-16,06:00:00,14811,14819.25,14792.25,14818,7741
2021-07-16,07:00:00,14817.5,14826,14807,14815,6942
2021-07-16,08:00:00,14814.25,14847,14809,14837,12571
2021-07-16,09:00:00,14837,14869.5,14802.75,14817.25,75701
2021-07-16,10:00:00,14816.75,14821.5,14739,14763,98292
2021-07-16,11:00:00,14763.25,14771,14695.75,14726.75,78074
2021-07-16,12:00:00,14726.75,14770.75,14724,14759.25,39345
2021-07-16,13:00:00,14758.75,14783,14735.5,14740.5,33026
2021-07-16,14:00:00,14740.75,14743.5,14702.25,14706.5,44591
2021-07-16,15:00:00,14706.5,14714.25,14656,14673.25,74187
2021-07-16,16:00:00,14673,14680,14659,14668.5,12368
2021-07-18,18:00:00,14675,14682.5,14651.5,14661.25,5635
2021-07-18,19:00:00,14661,14663.75,14611.75,14643.25,7295
2021-07-18,20:00:00,14643.5,14661.75,14617.75,14625,9050
2021-07-18,21:00:00,14624.75,14642.75,14613.5,14621,6376
2021-07-18,22:00:00,14620,14638.75,14613.25,14634.25,4702
2021-07-18,23:00:00,14635.25,14650,14635,14646.75,3564
2021-07-19,00:00:00,14647,14648,14627,14636,2501
2021-07-19,01:00:00,14636.5,14652.5,14633.75,14640.25,3844
2021-07-19,02:00:00,14641,14667.5,14636.5,14658.75,5027
2021-07-19,03:00:00,14658.5,14664,14627.25,14647.75,12122
2021-07-19,04:00:00,14648,14667.25,14604.25,14612.5,14316
2021-07-19,05:00:00,14612,14634.75,14601.25,14631.25,10194
2021-07-19,06:00:00,14631.5,14639.5,14606.75,14618.25,8800
2021-07-19,07:00:00,14619.25,14622,14523.5,14550.25,24808
2021-07-19,08:00:00,14550,14555.5,14503.75,14539,22715
2021-07-19,09:00:00,14539,14573.5,14471.25,14483.5,108332
2021-07-19,10:00:00,14483.5,14518.5,14445,14516.5,116403
2021-07-19,11:00:00,14516.5,14574.5,14501.5,14536.5,69037
2021-07-19,12:00:00,14535.75,14538.25,14456.5,14474,60251
2021-07-19,13:00:00,14473.75,14500.75,14447.25,14464.5,55772
2021-07-19,14:00:00,14464,14520.25,14462.75,14485.5,51310
2021-07-19,15:00:00,14485.25,14555.5,14455.25,14553.5,84866
2021-07-19,16:00:00,14553.75,14597.5,14540.25,14592.25,21150
2021-07-19,18:00:00,14593.75,14599.75,14578.25,14591.25,2849
2021-07-19,19:00:00,14591.5,14597.5,14580.5,14591.25,3198
2021-07-19,20:00:00,14590.5,14611.5,14585.75,14607,5655
2021-07-19,21:00:00,14606.25,14644.5,14596.75,14641.75,8089
2021-07-19,22:00:00,14642,14643.25,14616.5,14621.5,5691
2021-07-19,23:00:00,14622.75,14631,14586.75,14596,6019
2021-07-20,00:00:00,14595.25,14607,14583.5,14604.5,4162
2021-07-20,01:00:00,14604.25,14618.75,14593.25,14615.5,3941
2021-07-20,02:00:00,14615.75,14637.5,14613.25,14629.75,5925
2021-07-20,03:00:00,14629.75,14643,14597,14597.75,11133
2021-07-20,04:00:00,14597.5,14623.75,14595.5,14614.75,7327
2021-07-20,05:00:00,14615,14618.5,14582.5,14594.5,6874
2021-07-20,06:00:00,14594.75,14621.5,14585.5,14619.5,8067
2021-07-20,07:00:00,14620.25,14627,14590.25,14608,10604
2021-07-20,08:00:00,14607.75,14610.25,14591.25,14600.25,8654
2021-07-20,09:00:00,14599.75,14608,14516.75,14585.75,89893
2021-07-20,10:00:00,14585.75,14660.5,14546,14651.25,82527
2021-07-20,11:00:00,14651.25,14705.5,14639.25,14703,50402
2021-07-20,12:00:00,14703,14745,14701,14743.5,40568
2021-07-20,13:00:00,14743.5,14744.5,14703.5,14723.75,39928
2021-07-20,14:00:00,14723.75,14767,14722,14751.75,36030
